Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
127,0,0.0673699,0.0295168,0.0359438,-279.906,520.13,-20.0146
128,0,0.0671655,0.0291406,0.0361969,-279.96,520.108,-20.083
129,0,0.067425,0.0292978,0.035607,-279.928,520.14,-20.0289
130,0,0.0669586,0.0286676,0.0357475,-279.84,520.216,-20.1298
131,0,0.0670549,0.0287852,0.035717,-279.889,520.121,-20.0257
132,0,0.0672408,0.0285346,0.0357787,-279.893,520.108,-20.0806
133,0,0.0674139,0.0285322,0.0359804,-279.894,520.185,-20.109
134,0,0.0673957,0.0287876,0.0358179,-279.916,520.143,-20.0618
135,0,0.0669612,0.0293829,0.0359647,-279.902,520.089,-20.0972
136,0,0.0676511,0.0285509,0.0354153,-279.909,520.125,-20.0299
137,0,0.0674564,0.0290467,0.0355379,-279.918,520.095,-20.0484
138,0,0.0667461,0.0288864,0.035899,-279.919,520.084,-20.0627
139,0,0.0666162,0.0288541,0.0354177,-279.85,520.194,-20.079
140,0,0.0672847,0.0288959,0.0357556,-279.899,520.095,-20.0615
141,0,0.0676711,0.0285262,0.0351507,-279.841,520.14,-20.1149
142,0,0.0669603,0.0288856,0.0356425,-279.863,520.199,-20.131
143,0,0.0664487,0.028324,0.0353664,-279.873,520.119,-20.0777
144,0,0.067203,0.0289557,0.0353258,-279.894,520.203,-20.0894
145,0,0.0669164,0.0293377,0.0360546,-279.935,520.109,-20.0418
146,0,0.0668148,0.0280727,0.0350016,-279.881,520.151,-20.089
147,0,0.0673911,0.0289865,0.0355838,-279.918,520.038,-20.0166
148,0,0.0674485,0.0296385,0.0354449,-279.894,520.103,-20.0833
149,0,0.0672156,0.02953,0.035591,-279.901,520.108,-20.0405
150,0,0.0670989,0.0290694,0.0360184,-279.879,520.152,-20.085
151,0,0.0673482,0.0283812,0.0356526,-279.892,520.155,-20.0731
152,0,0.0672827,0.0292204,0.035713,-279.873,520.122,-20.0645
153,0,0.0674082,0.028883,0.0355443,-279.914,520.072,-20.0252
154,0,0.0675477,0.0280792,0.0352868,-279.869,520.125,-20.0688
155,0,0.0691399,0.0281613,0.0341452,-279.667,520.181,-19.9278
156,0,0.0766241,0.0280094,0.0318472,-279.31,519.953,-17.833
157,0,0.0862538,0.0466373,0.0294219,-278.631,520.071,-11.5591
158,0,0.0878497,0.0537282,0.0270759,-277.564,520.132,-0.479879
159,0,0.0845903,0.0647398,0.0269405,-276.763,520.117,16.4857
160,0,0.0955166,0.0715351,0.0228054,-275.111,520.361,38.9469
161,0,0.0998988,0.0802063,0.0249637,-273.297,519.764,67.622
162,0,0.096693,0.080647,0.0179683,-270.091,520.02,101.13
163,0,0.0917608,0.0870567,0.0163843,-266.657,519.426,139.963
164,0,0.087086,0.092026,0.010687,-262.134,518.852,183.073
165,0,0.0775449,0.0933338,0.0100617,-257.09,517.964,230.688
166,0,0.063344,0.0897287,0.00731053,-250.882,517.571,282.255
167,0,0.0490267,0.0936143,0.00616666,-243.356,517.778,337.838
168,0,0.0364299,0.0901384,0.00812156,-235.423,517.619,397.706
169,0,0.0259334,0.0977894,0.00731194,-226.095,518.718,461.099
170,0,0.0510579,0.135889,-0.00565586,-215.399,545.078,515.645
171,0,0.0486153,0.150128,-0.00613236,-204.033,547.941,584.842
172,0,0.00166966,0.114788,-0.00355598,-138.533,432.822,655.707
173,0,0.000141207,0.111328,-0.00334706,-125.548,436.892,725.002
174,0,0.0043394,0.106471,-0.00107392,-111.028,440.741,791.102
175,0,0.0109058,0.0931018,-0.000472955,-96.716,445.51,853.337
176,0,0.0227576,0.0809601,0.000874447,-80.6733,449.656,910.296
177,0,0.0378574,0.0639986,0.0035262,-64.8967,454.273,961.979
178,0,0.0592549,0.0557879,0.0129156,-100.915,547.376,1023.57
179,0,0.0787535,0.0362919,0.0184332,-84.1948,551.471,1063.59
180,0,0.0997439,0.0201785,0.0229648,-67.1,555.399,1098.3
181,0,0.119179,0.00706069,0.0272546,-49.5589,559.098,1128.37
182,0,0.135604,0.00138169,0.0289038,-31.8644,562.494,1154.48
183,0,0.146865,-0.00186891,0.0308041,-14.098,565.449,1177.14
184,0,0.15515,-0.002979,0.0327209,3.44719,567.782,1196.8
185,0,0.162714,-0.00703251,0.0347456,20.9706,569.378,1213.8
186,0,0.170147,-0.0146269,0.0359203,38.0614,570.11,1228.31
187,0,0.178874,-0.0252949,0.0374947,54.8412,570.015,1240.51
188,0,0.184777,-0.036782,0.0391894,71.2532,568.882,1250.66
189,0,0.186771,-0.04536,0.0399137,87.2293,566.837,1259.13
190,0,0.186499,-0.0513065,0.0399417,102.775,563.745,1266.3
191,0,0.183421,-0.0524969,0.0401204,117.615,559.596,1272.48
192,0,0.178372,-0.0535834,0.0395453,131.891,554.372,1277.91
193,0,0.170886,-0.0506697,0.0406486,145.31,548.041,1282.73
194,0,0.163801,-0.047779,0.0403763,158.077,540.88,1287.15
195,0,0.154151,-0.046011,0.0400196,170.153,532.687,1291.22
196,0,0.143731,-0.0410517,0.0391532,181.428,523.792,1295.13
197,0,0.132321,-0.039875,0.0380989,191.996,514.233,1298.84
198,0,0.120529,-0.037823,0.0373867,201.886,504.059,1302.36
199,0,0.108739,-0.0370668,0.0363414,211.13,493.477,1305.84
200,0,0.0968035,-0.0365982,0.0362507,219.821,482.559,1309.23
201,0,0.086859,-0.0352528,0.0352694,227.698,471.374,1312.47
202,0,0.0778428,-0.0368692,0.035402,234.995,460.037,1315.5
203,0,0.0706342,-0.0353132,0.034216,241.814,448.78,1318.55
204,0,0.0647145,-0.0347733,0.0340625,247.858,437.444,1321.4
205,0,0.0589727,-0.0358845,0.033721,253.406,426.442,1324.27
206,0,0.0525259,-0.0343397,0.0338855,258.253,415.435,1327.03
207,0,0.0465397,-0.0342391,0.0332113,262.62,404.875,1329.79
208,0,0.0414409,-0.0349891,0.0333115,266.254,394.54,1332.48
209,0,0.0379843,-0.0344679,0.0328704,269.401,384.611,1335.09
210,0,0.0351929,-0.033957,0.032217,271.941,375.089,1337.54
211,0,0.0323686,-0.0341272,0.0325848,273.897,365.93,1339.87
212,0,0.0295901,-0.0334836,0.0318677,275.337,357.318,1342.09
