Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,potX,potY,potZ
,,rad,rad,rad,mm,mm,mm
114,0.025734,0.019473,0.0667952,-246.43,-1299.99,515.661,64,128,64
115,0.0314222,0.0236852,0.0676661,-252.684,-1294.36,509.242,64,128,64
116,0.032828,0.0244246,0.0669559,-258.845,-1288.46,503.112,64,128,64
117,0.0316632,0.0304116,0.067081,-264.739,-1281.94,496.953,64,128,64
118,0.0174603,0.033052,0.0670859,-270.555,-1274.8,491.177,64,128,64
119,-0.00230163,0.0406076,0.0639078,-275.91,-1266.95,485.48,64,128,64
120,-0.0232049,0.0479187,0.0617746,-280.935,-1258.38,480.023,64,128,64
121,-0.0402144,0.0541517,0.0609474,-285.683,-1248.87,474.564,64,128,64
122,-0.0511482,0.0550204,0.0588889,-290.034,-1238.53,469.267,64,128,64
123,-0.0573505,0.0540543,0.0591355,-294.244,-1227.13,464.396,64,128,64
124,-0.0594091,0.0528239,0.0593215,-298.058,-1214.43,459.826,64,128,64
125,-0.0608073,0.054152,0.0579583,-301.207,-1200.53,455.206,64,128,64
126,-0.0609447,0.0525463,0.0583296,-304.101,-1185.29,450.962,64,128,64
127,-0.0594149,0.0548978,0.0578535,-306.513,-1168.69,446.838,64,128,64
128,-0.0588799,0.0520909,0.0573266,-308.521,-1150.86,442.88,64,128,64
129,-0.0581809,0.0540907,0.0558796,-310.185,-1131.82,439.162,64,128,64
130,-0.0580785,0.0512223,0.0558077,-311.548,-1111.39,435.607,64,128,64
131,-0.0597842,0.0542161,0.0558921,-312.458,-1089.84,432.39,64,128,64
132,-0.0607038,0.0540266,0.0555927,-312.95,-1066.96,429.341,64,128,64
133,-0.0617826,0.052624,0.0554465,-313.1,-1042.76,426.401,64,128,64
134,-0.0640959,0.0514029,0.0542547,-312.751,-1017.23,423.792,64,128,64
135,-0.0635102,0.0516264,0.0550646,-312.155,-990.505,421.523,64,128,64
136,-0.0634581,0.0520499,0.0535712,-311.234,-962.599,419.491,64,128,64
137,-0.0636662,0.0522405,0.0541114,-309.896,-933.343,417.755,64,128,64
138,-0.0629398,0.0516894,0.0541314,-308.205,-902.8,416.247,64,128,64
139,-0.0637004,0.0484283,0.054905,-306.081,-870.994,414.868,64,128,64
140,-0.0632886,0.0509572,0.0551226,-303.62,-838.158,413.675,64,128,64
141,-0.0610798,0.0519539,0.0554517,-300.948,-804.029,412.796,64,128,64
142,-0.0613741,0.0491006,0.0559131,-297.829,-768.738,411.969,64,128,64
143,-0.0576497,0.0491511,0.054726,-294.615,-732.29,411.502,64,128,64
144,-0.055875,0.0507268,0.0546766,-290.812,-694.773,411.192,64,128,64
145,-0.0557498,0.0492785,0.0542494,-286.891,-656.106,411.125,64,128,64
146,-0.0552404,0.0493302,0.0535178,-282.721,-616.298,411.171,64,128,64
