x,y,z,rot
-1146.5162563390575,-1641.7226533574749,1173.2297882935577,5.652791398647296
-1152.9300974755067,-1637.9190465199533,1171.849824539015,5.648564083409566
-1159.324763277862,-1634.0445978793907,1170.6910739557366,5.64243636491411
-1165.8590567759975,-1630.338632628216,1169.594668147887,5.635875850581391
-1172.2438272374213,-1626.5717433430493,1168.54288436919,5.628731629220973
-1178.5726104300768,-1622.7289611695319,1167.4213491345972,5.6204470177439525
-1184.666344329984,-1618.7587795352001,1166.1444133072096,5.612380747299799
-1190.8435228856747,-1614.912101658929,1165.093569600607,5.604760303623583
-1196.8546825401131,-1610.8448296106803,1163.8876006904381,5.599009012776471
-1202.8817790858955,-1606.9464918012245,1162.804740202187,5.594061497263961
-1208.8042913234042,-1603.18011519697,1161.7615287373274,5.589609340999646
-1214.557752508119,-1599.1705302743335,1160.5573057576214,5.587037983622468
-1220.506758377071,-1595.337984819125,1159.480867539926,5.58577519304038
-1226.1614188466738,-1591.46296871042,1158.4159743790221,5.586758866486786
-1231.5342969842936,-1587.6126785916942,1157.4243972772306,5.584596282582198
-1236.9324741396747,-1584.0274628789575,1156.5390735799174,5.581769585408197
-1242.201025331026,-1580.3640864517736,1155.5984030060254,5.58199535871561
-1247.5014673492049,-1576.8005532742843,1154.857667522128,5.581728174362131
-1252.727914550373,-1573.2490572541878,1154.1465842163843,5.58538811248993
-1257.5454751423233,-1569.944482497182,1153.3926958197803,5.583480749150768
-1262.4526982294142,-1566.7033006343158,1152.728534598176,5.582199624188844
-1267.1138383286868,-1563.6085381799328,1152.0263138181222,5.581060868619981
-1272.0375873210362,-1560.463585777963,1151.4347048155166,5.582565634273056
-1276.5147693663082,-1557.2407911541104,1151.0683816460921,5.583717749806968
-1280.8107758594501,-1554.251102196398,1150.3007554705782,5.584451631414507
-1285.0946191776404,-1551.5800811671415,1149.6572766936824,5.582385680864915
-1289.3200127493167,-1548.9348749752105,1148.9694343449448,5.5819407519283954
-1293.3492563969153,-1546.2659193778416,1148.2478311551295,5.583214306117155
-1297.2093300446259,-1543.6635503462403,1147.550598094055,5.583760888447818
-1301.022822922834,-1541.3853155710362,1146.967199385332,5.584088365799879
-1304.712780732205,-1539.0987655852098,1146.458562081138,5.583850391530359
-1307.810420837832,-1536.8466184554566,1145.770167540983,5.581485475925092
-1311.2610064042672,-1534.8320860427273,1145.3402707200894,5.582968785368802
-1314.5117676786049,-1532.8522698028976,1144.9531532319002,5.5837383472424165
-1317.382334517608,-1530.7743181003677,1144.4241254431684,5.585645044608189
-1320.070318195486,-1529.1231502722815,1144.1058367514306,5.582919237126208
-1322.6286293140256,-1527.442448776661,1143.8755918235167,5.582961633135846
-1324.966841339813,-1525.913096050228,1143.666799347165,5.5813443456329335
-1327.4784053917565,-1524.4664466350916,1143.648859707004,5.5833955229379475
-1329.4994812389475,-1522.9719874050538,1143.5056470478992,5.584268997530143
-1331.4493099888923,-1521.5922840152857,1143.5153628243536,5.583483580608258
-1333.2789324796904,-1520.5121297612818,1143.4992362105456,5.582390197370411
-1334.9355126871199,-1519.5140351373705,1143.4603221397545,5.580604238313185
-1336.5388554077863,-1518.3926573260696,1143.4201222802278,5.582369352851411
-1338.004014067276,-1517.433918354792,1143.4284510867726,5.582793388750779
-1339.4154222171699,-1516.656227334915,1143.613730843538,5.583942967672895
-1340.5007360920565,-1516.1182432952753,1143.7554604976976,5.5818029814863275
-1341.5834136731248,-1515.4792039824476,1143.857208998804,5.5821553425445645
-1342.548267490072,-1514.9643680078834,1143.9758386296726,5.582605393214025
-1343.378806771468,-1514.4187548432133,1144.073199962844,5.584276507016685
-1344.0375297268351,-1514.0897587248026,1144.2543288637062,5.583666809839827
-1344.6652402963693,-1513.812765104463,1144.502722044198,5.581003734366059
-1345.1438464964438,-1513.7102963329733,1144.7111938765927,5.580679749606468
-1345.8145787207147,-1513.507189557154,1144.9210065933219,5.582125170004823
-1346.303660952268,-1513.463048893186,1145.163522635526,5.583294963160693
-1346.5147206043678,-1513.5785264251397,1145.3354541387826,5.581604061041289
-1346.779773558878,-1513.7391190436458,1145.5266140151577,5.580016160324907
-1347.0265477626785,-1513.8735453757954,1145.702492590824,5.580613631090209
-1347.2861295358962,-1514.070394622042,1145.9735831184566,5.5825171016590565
-1347.3707948865435,-1514.4332491354253,1146.295652316302,5.582178164063894
-1347.3645301854533,-1514.8605777887915,1146.7137682071789,5.5804564511648085
-1347.2171443904588,-1515.3673954550763,1147.2232908951344,5.578562437531032
-1347.11560727984,-1515.70369043716,1147.7460999065029,5.579999064130581
-1347.187902563683,-1516.1837982667812,1148.422461766881,5.582900825649187
-1347.1763552617756,-1516.9308078374704,1149.218712374333,5.582695834307767
-1346.8305855153499,-1517.5807537705703,1149.9627584858576,5.57915900256258
-1346.4649230489601,-1518.049305204318,1150.7154475274533,5.57948500184863
-1346.3819032554209,-1518.690444097191,1151.608104080741,5.582345823150926
-1346.106555082635,-1519.5371811330883,1152.458925140776,5.582651336983427
-1345.358381830343,-1520.1913140676602,1153.2130186937243,5.579193052371956
-1345.1084756156627,-1521.0512672349573,1154.2073998133428,5.579384895371315
-1344.801904543761,-1521.9208733620028,1155.1992605428998,5.5801973223671935
-1344.2120123746286,-1522.589705556099,1156.1892925432162,5.582785748844039
-1343.809495908654,-1523.6834045840183,1157.3894367518362,5.582828488780772
-1342.9834364041185,-1524.5657300061168,1158.2500014056855,5.579267053530633
-1342.2137471982878,-1525.456956534347,1159.326845201809,5.57958218168756
-1341.9056080639295,-1526.5059506606533,1160.54137690691,5.582826510796152
-1340.9326579005583,-1527.367704544856,1161.6110940136036,5.581008068982157
-1340.285880756307,-1528.7374449497988,1162.9352961277464,5.580111149780359
-1339.3745021546522,-1529.734028249747,1164.0610605264499,5.578918622868317
-1338.791789581029,-1531.0068347723086,1165.4173272793664,5.582528135670806
-1337.6515507103363,-1531.91228474577,1166.6051957859236,5.582494655324088
-1336.8568913350248,-1533.3407170831313,1168.1522993807278,5.582304970323969
-1335.509233697977,-1534.4384423017145,1169.4462425869533,5.579714166393225
-1334.5522821616053,-1535.7096909730685,1170.8260462595597,5.58044499631708
-1333.466143705051,-1536.8736600062684,1172.2128054504058,5.582231254032978
-1332.1882547136343,-1538.0833896138606,1173.6769965168166,5.582596860858279
-1330.8975030457366,-1539.6167575556428,1175.2214090099692,5.580346949896401
-1329.2863115873297,-1540.7194304288114,1176.552162872871,5.580326904002774
-1328.189071499698,-1542.1189824063445,1178.2418389152765,5.581887888629858
-1326.7088704533078,-1543.4096827064393,1179.748680763824,5.584454453369091
-1325.0401480178223,-1544.8343878248957,1181.371295161177,5.581002712575331
-1323.4567850989888,-1546.1879656875658,1183.0257207548127,5.5806265351657025
-1321.8993300625846,-1547.5982280222493,1184.599066866124,5.581779814961795
-1320.168716348821,-1548.9054419812028,1186.1342459932837,5.583981730764949
-1318.3544010888786,-1550.4259091490048,1187.7005950025343,5.582523513683956
-1316.5156709871953,-1552.0215793568304,1189.3242113836375,5.581049625555661
-1314.5189164026376,-1553.497690475055,1190.7698731213616,5.581298079375098
-1312.7270829496376,-1554.9576595668286,1192.352644336175,5.584919385276904
-1310.6712676905568,-1556.6014858212213,1193.9666893609094,5.583099540603113
-1308.598027497722,-1558.3493501087694,1195.58376659954,5.581608781988793
-1306.4210448888155,-1560.0497295114963,1197.1247350849696,5.580211984722667
-1304.44307706322,-1561.604659749305,1198.5985639510395,5.583163633205543
-1302.3478586400981,-1563.4134752026243,1200.15808325683,5.582232031768851
-1300.1566200894017,-1565.295515989608,1201.5215672752045,5.580948558583233
-1297.9520668911796,-1567.0223026103874,1202.8012705624087,5.579214163064364
-1296.0702647030948,-1568.799674301518,1204.0005960396375,5.58322940226349
-1293.9438867929684,-1570.6193275199457,1205.053243769082,5.5823715401590706
-1291.7543800000255,-1572.4798128202074,1205.971905365787,5.580143371348205
-1289.800930494786,-1574.4467605653679,1206.8335721221806,5.580734952524222
-1287.9236014577582,-1576.153903128327,1207.6436850131818,5.582571816646161
-1285.9642561400524,-1578.0552512090821,1208.4264479978908,5.583003038790622
-1283.8657203445682,-1579.9359716873994,1209.0668073169263,5.580275548385581
-1282.075120614508,-1581.8277773908924,1209.646259921307,5.582006313997532
-1280.3999981090226,-1583.5530439088525,1210.223259725387,5.583559893650996
-1278.3876603204467,-1585.4470006290683,1210.6909174883133,5.580499776795191
-1276.7992254528542,-1587.412000398072,1211.230222518582,5.580506855461712
-1275.0791548180407,-1589.1453952165639,1211.6008937342435,5.580735230671483
-1273.5717858414766,-1590.8139579559017,1211.9038043858197,5.582562164459998
-1271.984816658722,-1592.8438834815659,1212.286044796826,5.580127944480513
-1270.528831241318,-1594.5694666036682,1212.568342877987,5.579873118295545
-1269.191244565019,-1596.35205792233,1212.7525347587862,5.580992682183853
-1268.0826849659234,-1598.121901294464,1212.9614740604716,5.584151826304125
-1266.910940650957,-1600.0508156026483,1213.192290901635,5.581258712029976
-1265.7830209639344,-1601.840100380688,1213.3524758459027,5.580585135297365
-1264.7915691201442,-1603.490526975355,1213.4839361607033,5.5811268179256315
-1264.0671290162536,-1605.1730550048735,1213.6503076104798,5.584201163399834
-1262.9710589019596,-1607.0115109491667,1213.6753561649775,5.580900522416749
-1262.2181002457976,-1608.6297898475623,1213.6875711153396,5.581406145845886
-1261.6014423819336,-1610.2953445210305,1213.6255851548492,5.582626722439185
-1261.1986187173186,-1611.9624248218386,1213.6199484288634,5.5839268828258595
-1260.5608020672857,-1613.691877496269,1213.5446051387116,5.580170908697026
-1260.1528603519694,-1615.2275273947287,1213.4574329214745,5.580531707611385
-1259.6995648744671,-1616.7568991714895,1213.3390694519046,5.582373846278282
-1259.2493336267473,-1618.1348924417882,1213.2925983927112,5.583638120643355
-1258.611008491021,-1619.6092352358542,1213.2700742371835,5.581616186242721
-1258.2572076519195,-1621.0669828049624,1213.2005510648712,5.58204043718227
-1257.926457723263,-1622.4955299466628,1213.0160842868856,5.583387325077959
-1257.7538761472551,-1623.7736441255722,1212.9754295173095,5.585199524817179
-1257.3055268639707,-1625.1616935855714,1212.9004947462774,5.582049683711678
-1256.9047116114127,-1626.5155512879883,1212.7929086514034,5.581693569152995
-1256.534330765804,-1627.6067664844502,1212.5729705284327,5.583227331026635
-1256.2415295235737,-1628.7258705494103,1212.4021389681632,5.584545880811445
-1255.9647207545427,-1630.117368676303,1212.3530490391568,5.582453709565188
-1255.7186905918081,-1631.3838738367597,1212.3486425400552,5.581396041002275
-1255.5722789061838,-1632.5927129833735,1212.2997413298053,5.582414633599177
-1255.337983642737,-1633.7323471261504,1212.310226657735,5.58382733452834
-1254.899532461388,-1634.9133699584452,1212.2671147474375,5.582432030485742
-1254.5446852757138,-1636.0671474482106,1212.315129485797,5.5800901812703705
-1254.057601031402,-1637.1540486574818,1212.203873793867,5.5802870072182404
-1253.788951411367,-1638.2015175092579,1212.1614919852411,5.582328285132634
-1253.6133773306715,-1639.3285927765216,1212.2873796668205,5.582966368015476
-1253.1677540524036,-1640.5029083471945,1212.3392143571848,5.580239425927171
-1252.8878472447147,-1641.66749213532,1212.314855454716,5.580582139371241
-1252.753473197553,-1642.6767654561213,1212.3398901660873,5.584018455674423
-1252.28381965863,-1643.6615983675085,1212.2580642877065,5.583764487500705
-1251.6980077948801,-1644.6842947002954,1212.2408492689322,5.581353048587959
-1251.3136798900498,-1645.6291177580529,1212.2747897110555,5.5808953067971245
-1251.0216531782748,-1646.5153731404218,1212.3121146335247,5.582461620373057
-1250.6809945153884,-1647.4677879907317,1212.35062934968,5.583837455144081
-1250.377369022933,-1648.5856566774596,1212.4167262687681,5.582478357941804
-1250.08337456523,-1649.6063918449765,1212.3978072275775,5.580672757750144
-1249.908658203795,-1650.513132663688,1212.374478079265,5.581626558445503
-1249.88504416552,-1651.3506039564188,1212.4098474670545,5.584648255857171
-1249.4959420967937,-1652.2923540635886,1212.3375288385332,5.582125494978625
-1249.151841758707,-1653.209506209215,1212.1092396327574,5.581586624537251
-1248.9014310273183,-1653.8802080410162,1211.7483920888494,5.583212808052723
-1248.5951342087837,-1654.5727273484845,1211.4763233524382,5.58432222625832
-1248.2101284403407,-1655.3964901009826,1211.3528278706563,5.582183479153027
-1247.9430401844504,-1656.187212252802,1211.3056053951107,5.580593096202382
-1247.7172575404234,-1656.9339744202557,1211.353263956234,5.581218343354559
-1247.447466691417,-1657.5400877757202,1211.4110623028453,5.583652134968255
-1247.133816448812,-1658.2216239044164,1211.5688486287788,5.583690993409274
-1246.7515808982391,-1658.9342568067052,1211.802496559472,5.583422484671832
-1246.2625055656529,-1659.6450979608258,1212.0093488646628,5.581769042868723
-1246.1978848806127,-1660.2638168001167,1212.3886325516867,5.5837083988710345
-1246.2000936611958,-1660.9519349544235,1212.8841817318298,5.584494469146804
-1246.139752341098,-1661.7289304451256,1213.4209217863418,5.583324367972665
-1245.9527757277676,-1662.5300435298072,1213.8935293875766,5.580589268266451
-1245.8040459540882,-1663.0354941679552,1214.2532786765041,5.582417448990473
-1245.5562318555685,-1663.5051514916881,1214.5957166833089,5.583571924652554
-1245.2030304824484,-1663.9664035146238,1214.9576175874618,5.584097518951206
-1244.9205871694194,-1664.5925105296744,1215.4281407566841,5.581788405835513
-1244.8452186987222,-1665.187425666813,1215.8595858112444,5.581848004714278
-1244.9497642079996,-1665.801929998603,1216.2856651138616,5.583521307659163
-1245.198648407198,-1666.430512423391,1216.7861143697232,5.586007670938029
-1245.011688068564,-1667.1057777352942,1217.2989611649955,5.583215894381362
-1244.7446350843445,-1667.603733308173,1217.6900453581634,5.581369552569673
-1244.6047830189175,-1668.1313177131326,1218.1583681144446,5.581438881317334
-1244.572802616632,-1668.5313202365287,1218.5925677747164,5.583836538607574
-1244.4336611999522,-1669.2519702960824,1219.160544101287,5.582370032191033
-1244.3265319538027,-1669.8302210203115,1219.6344327201216,5.581610061101485
-1244.290137484238,-1670.5114313147376,1220.1655932779202,5.581570663286645
-1244.29289957054,-1670.9436091921225,1220.628875241618,5.584420952662857
-1244.2523230946197,-1671.496137872689,1221.188617308842,5.584867943373821
-1244.1930532414801,-1672.0684115608665,1221.7862001590295,5.584443428231744
-1244.1934064582472,-1672.8886857686518,1222.5809337056944,5.5821440425520645
-1244.262085871584,-1673.3842889356627,1223.2142534162156,5.58361294824209
-1244.0850189562432,-1673.7642769208985,1223.7765106596146,5.5844780634833855
-1243.8278855252645,-1674.188724547107,1224.3669042841154,5.5848431456824
-1243.635066031994,-1674.8773890287318,1225.0301341913585,5.5821330482623
-1243.817966889382,-1675.4458891828192,1225.7091990863264,5.584003652378471
-1243.8500593252218,-1676.0343885658624,1226.3676561569716,5.584335300256095
-1243.8652607395895,-1676.4936229879324,1227.0125677819267,5.585555545738508
-1243.611478312468,-1677.0437768044203,1227.706672892783,5.583240924865374
-1243.3824512733324,-1677.5898715322594,1228.430975669341,5.582569729837516
-1243.2325946427773,-1678.3279473510208,1229.181466319084,5.581118320998422
-1243.1122739220289,-1678.6800907311172,1229.9682264534904,5.5841618616712445
-1242.8233607695379,-1679.17742224343,1230.8233209502796,5.584032041165211
-1242.8260119349238,-1679.8546975676124,1231.8283058240693,5.584326692343277
-1242.63535217439,-1680.5371113066133,1232.7586528266966,5.581344655984072
-1242.6132171858974,-1680.918993280398,1233.8130599352846,5.583526219973634
-1242.5502188819337,-1681.437072494431,1234.9539521217798,5.584199317934459
-1242.6083265307695,-1681.9500044472654,1236.139585486879,5.58506921206457
-1242.1010647296578,-1682.2871511301491,1237.2126378989324,5.5811980531117715
-1242.0287430737353,-1682.7056918081184,1238.4269944660132,5.582153551407386
-1242.129924582411,-1683.2075634289704,1239.709772267515,5.582146699471325
-1242.2303754618283,-1683.4264281850499,1241.0745696072017,5.58538154812018
-1242.388860561117,-1683.9049412294028,1242.487790141863,5.585093334828934
-1242.3456856921678,-1684.2719617126006,1243.8532569012398,5.581827942024326
-1242.2555924255005,-1684.591948700506,1245.2948713036371,5.579851808653324
-1242.6485636905386,-1684.9307163672747,1246.8801699193962,5.581727172982374
-1242.6094391452075,-1685.1757358441596,1248.3153137232603,5.578665730938251
-1243.1130885311607,-1685.7261765722717,1250.143831611931,5.578045640674367
-1243.219911854058,-1686.1728473710266,1251.7936264572145,5.573004915775907
-1243.2104037582321,-1686.4989191087716,1253.395236426067,5.570887539719467
-1243.4585910938406,-1686.9163924373486,1255.197249244355,5.568813796201283
-1243.9348732449025,-1687.374926520752,1256.960028033037,5.570973587957109
-1244.1272890461391,-1687.7479497183972,1258.6709802849632,5.568892729591206
-1244.336124500258,-1688.2050680177424,1260.535606382503,5.56720753885254
-1244.342499479258,-1688.604416884637,1262.23524795999,5.564284138882638
-1244.9946577667135,-1689.072583901822,1264.1909360926197,5.565897979842611
-1245.3559254946817,-1689.3567101251506,1266.0451512219577,5.566590873233742
-1245.4547224702533,-1689.74010385038,1267.9057143259854,5.56585252917867
-1245.50681545527,-1690.0906289819732,1269.880207547026,5.562945952777739
-1246.157484965683,-1690.595673959666,1271.9876329873812,5.563562089679751
-1246.3852301339662,-1690.807799028307,1273.9701297897302,5.563679520390165
-1246.6168804506144,-1691.0533856620123,1276.069387369547,5.566388405519166
-1246.6020914548685,-1691.2481378413718,1278.114422885685,5.562941634847268
-1246.9778136833481,-1691.6457882196964,1280.3041343369864,5.562217435574019
-1247.182928529442,-1691.9283862670245,1282.248697031289,5.5622079291760755
-1247.5219012359437,-1692.0284074303186,1284.290182807655,5.565738118362692
-1247.54887161087,-1692.2321180581548,1286.1536035901222,5.5646027256041135
-1247.52389274418,-1692.45318097032,1287.9719705742712,5.5619508206933
-1248.0525020552298,-1692.9594844786143,1289.9900462458768,5.561562502084307
-1248.2360419993029,-1692.988650211719,1291.577484356135,5.564680312428968
-1248.4907374751367,-1693.2822781495506,1293.2872861102007,5.564591087264945
-1248.4253556294432,-1693.4297173212497,1294.805646372089,5.563831475271554
-1248.4273156269835,-1693.7060238754564,1296.3297637199582,5.561536969151381
-1249.0257463677176,-1694.1372621945939,1297.843168751245,5.564096206878975
-1249.0576979075063,-1694.311193819738,1299.0928857960243,5.5643786515614355
-1249.391578467652,-1694.6081089771371,1300.4604293982745,5.5651636635778665
-1249.480624486094,-1695.0361119796992,1301.7361144241875,5.562655194585853
-1249.3298917243562,-1695.0988014117445,1302.7628985435772,5.5618103975508495
-1249.8385146133871,-1695.4903377710827,1304.091672114877,5.5639922597276525
-1250.4477323737574,-1695.9979111596047,1305.4012491303342,5.565634490778002
-1250.3464907195535,-1696.3518377259422,1306.4597706985367,5.561818505707279
-1250.443606788588,-1696.6869384490178,1307.5994311693694,5.561395484261065
-1250.9118057976325,-1697.0761274145368,1308.8713586228669,5.562893930456983
-1251.3192668397578,-1697.419248058211,1310.1044534311777,5.564448148386681
-1251.6666694581263,-1697.870663284561,1311.2502610118213,5.564004178301406
-1252.107187442173,-1698.4706538408475,1312.554733171293,5.562752304170677
-1252.3348475236176,-1698.770135762861,1313.5763105195513,5.562423347468335
-1252.5496380030213,-1698.9810999333577,1314.5410123494983,5.563713305340424
-1253.0968162938432,-1699.3775625362125,1315.6082777006193,5.5663295975280125
-1253.4746262064975,-1700.0202326675037,1316.6058754391745,5.563444115888631
-1253.810703641115,-1700.4257960514722,1317.5598127704186,5.562528081041095
-1253.813812726499,-1700.5877969583362,1318.3900484071298,5.561591787422985
-1254.2590344813027,-1700.7873518668255,1319.4488894344613,5.565073488898131
-1254.476255561712,-1701.2855569914666,1320.3490231457138,5.5642858438429235
-1254.8255459996797,-1701.6939853185777,1321.512016702489,5.562908546045996
-1254.9000244734468,-1702.0430625130898,1322.6543187040193,5.561215837293815
-1255.1995084484163,-1702.2518308896574,1323.80462194721,5.563585659644018
-1255.2225358085702,-1702.4914198017298,1324.919496396962,5.564237290643364
-1255.3729923992132,-1702.6975205270626,1326.2368187643567,5.564533709039029
-1255.5003449531318,-1703.2081228801446,1327.5925192977575,5.562605211911605
-1255.6967785323654,-1703.5671896305978,1328.9349448580792,5.562259463475252
-1255.8058343173864,-1703.7485540106252,1330.1367098420176,5.563783888726683
-1255.92934070344,-1703.8942935216437,1331.3674496202657,5.5650154453497205
-1255.6767337223962,-1704.1682249871228,1332.500018623555,5.562426557513427
-1255.487570418275,-1704.3495031674356,1333.5656876219311,5.5609417678560185
-1255.436937417863,-1704.4507280648634,1334.5560375536797,5.562151350801188
-1255.2019516397143,-1704.4902437401802,1335.4099477107009,5.563122529437338
-1254.9790910338875,-1704.6005426756371,1336.3639312345622,5.562742812287711
-1254.778390209938,-1704.8625875042515,1337.3259112718995,5.561973510086219
-1254.4763201471617,-1705.0645107319601,1338.2662653770544,5.561876751065317
-1254.2766458558021,-1705.0133691053538,1338.6866234634535,5.563451200243652
-1253.9960243801218,-1705.1563801481066,1337.8031326802025,5.561663373282124
-1254.016306038881,-1705.1862815075503,1334.4217551877482,5.565103907232382
