,timestamp,potZ,potRot,potY,potX,potCam
107,1.0889723300933838,64,64,74,78,64
108,1.0979936122894287,64,64,74,78,64
109,1.1147515773773193,64,64,74,78,64
110,1.1227498054504395,64,64,74,78,64
111,1.1307499408721924,64,64,74,78,64
112,1.1389985084533691,64,64,74,78,64
113,1.1549997329711914,64,64,74,78,64
114,1.1640105247497559,64,64,74,78,64
115,1.1720030307769775,64,64,74,78,64
116,1.1799962520599365,64,64,74,78,64
117,1.196108341217041,64,64,74,78,64
118,1.2041125297546387,64,64,74,78,64
119,1.2126774787902832,64,64,74,78,64
120,1.220712661743164,64,64,74,78,64
121,1.2367162704467773,64,64,74,78,64
122,1.245678186416626,64,64,74,78,64
123,1.2536728382110596,64,64,74,78,64
124,1.2616782188415527,64,64,74,78,64
125,1.2776734828948975,64,64,74,78,64
126,1.2866721153259277,64,64,74,78,64
127,1.294672966003418,64,64,74,78,64
128,1.3026766777038574,64,64,74,78,64
129,1.31919527053833,64,64,74,78,64
130,1.327221393585205,64,64,74,78,64
131,1.3352255821228027,64,64,74,78,64
132,1.3442010879516602,64,64,74,78,64
133,1.3602309226989746,64,64,74,78,64
134,1.368192195892334,64,64,74,78,64
135,1.376220464706421,64,64,74,78,64
136,1.3842182159423828,64,64,74,78,64
137,1.4012260437011719,64,64,74,78,64
138,1.4082534313201904,64,64,74,78,64
139,1.4177684783935547,64,64,74,78,64
140,1.4337921142578125,64,64,74,78,64
141,1.4417974948883057,64,64,74,78,64
142,1.449775218963623,64,64,74,78,64
143,1.4587676525115967,64,64,74,78,64
144,1.4747662544250488,64,64,74,78,64
145,1.4827964305877686,64,64,74,78,64
146,1.4908185005187988,64,64,74,78,64
147,1.4998383522033691,64,64,74,78,64
148,1.5161001682281494,64,64,74,78,64
149,1.5240790843963623,64,64,74,78,64
150,1.5320847034454346,64,64,74,78,64
151,1.5398483276367188,64,64,74,78,64
152,1.556852102279663,64,64,74,78,64
153,1.564852237701416,64,64,74,78,64
154,1.5728507041931152,64,64,74,78,64
155,1.5808534622192383,64,64,74,78,64
156,1.597888469696045,64,64,74,78,64
157,1.6059746742248535,64,64,74,78,64
158,1.6140363216400146,64,64,74,78,64
159,1.6220662593841553,64,64,74,78,64
160,1.6383583545684814,64,64,74,78,64
161,1.6472291946411133,64,64,74,78,64
162,1.6552174091339111,64,64,74,78,64
163,1.6632194519042969,64,64,78,70,64
164,1.680213212966919,64,64,78,70,64
165,1.6882171630859375,64,64,78,70,64
166,1.6953177452087402,64,64,78,70,64
167,1.7043445110321045,64,64,78,70,64
168,1.7208373546600342,64,64,78,70,64
169,1.7288398742675781,64,64,78,70,64
170,1.7368755340576172,64,64,78,70,64
171,1.7448346614837646,64,64,78,70,64
172,1.7618420124053955,64,64,78,70,64
173,1.7698354721069336,64,64,78,70,64
174,1.7778353691101074,64,64,78,70,64
175,1.7858424186706543,64,64,78,70,64
176,1.8029844760894775,64,64,78,70,64
177,1.8111491203308105,64,64,78,70,64
178,1.8191437721252441,64,64,78,70,64
179,1.8271424770355225,64,64,78,70,64
180,1.843198537826538,64,64,78,70,64
181,1.852142572402954,64,64,78,70,64
182,1.8601500988006592,64,64,78,70,64
183,1.8681480884552002,64,64,78,70,64
184,1.8841869831085205,64,64,78,70,64
185,1.892186164855957,64,64,78,70,64
186,1.9002609252929688,64,64,78,70,64
187,1.9092135429382324,64,64,78,70,64
188,1.9252891540527344,64,64,78,70,64
189,1.9332964420318604,64,64,78,70,64
190,1.9413378238677979,64,64,78,70,64
191,1.9493281841278076,64,64,78,70,64
192,1.9664137363433838,64,64,78,70,64
193,1.974409580230713,64,64,78,70,64
194,1.982450008392334,64,64,78,70,64
195,1.9904115200042725,64,64,78,70,64
196,2.0076940059661865,64,64,78,70,64
197,2.0153379440307617,64,64,78,70,64
198,2.023393154144287,64,64,78,70,64
199,2.031510353088379,64,64,78,70,64
200,2.048581123352051,64,64,78,70,64
201,2.0568361282348633,64,64,78,70,64
202,2.0648598670959473,64,64,78,70,64
203,2.0808684825897217,64,64,78,70,64
204,2.088899850845337,64,64,78,70,64
205,2.0968480110168457,64,64,78,70,64
206,2.1048924922943115,64,64,78,70,64
207,2.121356248855591,64,64,78,70,64
208,2.1303646564483643,64,64,78,70,64
209,2.1383614540100098,64,64,78,70,64
210,2.1543610095977783,64,64,78,70,64
211,2.162407636642456,64,64,78,70,64
212,2.171361207962036,64,64,78,70,64
213,2.179647922515869,64,64,78,70,64
214,2.1957294940948486,64,64,78,70,64
215,2.2039098739624023,64,64,78,70,64
216,2.211533546447754,64,64,78,70,64
217,2.2204649448394775,64,64,78,70,64
218,2.236525774002075,64,64,78,70,64
219,2.2445366382598877,64,64,78,70,64
220,2.2534596920013428,64,64,78,70,64
221,2.260800838470459,64,64,78,70,64
222,2.2779572010040283,64,64,78,70,64
223,2.285947322845459,64,64,78,70,64
224,2.293952703475952,64,64,78,70,64
225,2.302058696746826,64,64,78,70,64
226,2.3182859420776367,64,64,78,70,64
227,2.3262946605682373,64,64,78,70,64
228,2.3352365493774414,64,64,78,70,64
229,2.3432376384735107,64,64,78,70,64
230,2.3593833446502686,64,64,78,70,64
231,2.3673839569091797,64,64,78,70,64
232,2.375433921813965,64,64,78,70,64
233,2.3835904598236084,64,64,78,70,64
234,2.400624990463257,64,64,78,70,64
235,2.4088199138641357,64,64,78,70,64
236,2.416963815689087,64,64,78,70,64
237,2.4332053661346436,64,64,78,70,64
238,2.441270589828491,64,64,78,70,64
239,2.4492383003234863,64,64,78,70,64
240,2.458211660385132,64,64,84,64,64
241,2.4742050170898438,64,64,84,64,64
242,2.4822115898132324,64,64,84,64,64
243,2.4902639389038086,64,64,84,64,64
244,2.4992144107818604,64,64,84,64,64
245,2.5148863792419434,64,64,84,64,64
246,2.523881673812866,64,64,84,64,64
247,2.530907154083252,64,64,84,64,64
248,2.540038585662842,64,64,84,64,64
249,2.556241035461426,64,64,84,64,64
250,2.5641205310821533,64,64,84,64,64
251,2.5723178386688232,64,64,84,64,64
252,2.5802741050720215,64,64,84,64,64
253,2.597294569015503,64,64,84,64,64
254,2.6054372787475586,64,64,84,64,64
255,2.613016366958618,64,64,84,64,64
256,2.6220145225524902,64,64,84,64,64
257,2.638240098953247,64,64,84,64,64
258,2.6462464332580566,64,64,84,64,64
259,2.654299259185791,64,64,84,64,64
260,2.662423849105835,64,64,84,64,64
261,2.679466962814331,64,64,84,64,64
262,2.6874725818634033,64,64,84,64,64
263,2.695719003677368,64,64,84,64,64
264,2.7037272453308105,64,64,84,64,64
265,2.7196202278137207,64,64,84,64,64
266,2.728640079498291,64,64,84,64,64
267,2.7366318702697754,64,64,84,64,64
268,2.744631290435791,64,64,84,64,64
269,2.7610864639282227,64,64,84,64,64
270,2.7690865993499756,64,64,84,64,64
271,2.7771406173706055,64,64,84,64,64
272,2.7852160930633545,64,64,84,64,64
273,2.8013598918914795,64,64,84,64,64
274,2.809588670730591,64,64,84,64,64
275,2.8177707195281982,64,64,84,64,64
276,2.8257791996002197,64,64,84,64,64
277,2.8430287837982178,64,64,84,64,64
278,2.8510282039642334,64,64,84,64,64
279,2.8591599464416504,64,64,84,64,64
280,2.875303030014038,64,64,84,64,64
281,2.884263038635254,64,64,84,64,64
282,2.891408920288086,64,64,84,64,64
283,2.9004695415496826,64,64,84,64,64
284,2.9165730476379395,64,64,84,64,64
285,2.9246039390563965,64,64,84,64,64
286,2.9325499534606934,64,64,84,64,64
287,2.940609931945801,64,64,84,64,64
288,2.9576799869537354,64,64,84,64,64
289,2.965682029724121,64,64,84,64,64
290,2.973731517791748,64,64,84,64,64
291,2.9816808700561523,64,64,84,64,64
292,2.998767614364624,64,64,84,64,64
293,3.0067269802093506,64,64,84,64,64
294,3.0150647163391113,64,64,84,64,64
295,3.0311942100524902,64,64,84,64,64
296,3.0392379760742188,64,64,84,64,64
297,3.047203779220581,64,64,84,64,64
298,3.0561983585357666,64,64,84,64,64
299,3.0721983909606934,64,64,84,64,64
300,3.0800633430480957,64,64,84,64,64
301,3.088150978088379,64,64,84,64,64
302,3.096304178237915,64,64,84,64,64
303,3.1129744052886963,64,64,84,64,64
304,3.121019124984741,64,64,84,64,64
305,3.1290953159332275,64,64,84,64,64
306,3.1371679306030273,64,64,84,64,64
307,3.154165029525757,64,64,84,64,64
308,3.1621649265289307,64,64,84,64,64
309,3.170173406600952,64,64,84,64,64
310,3.1781647205352783,64,64,84,64,64
311,3.1952741146087646,64,64,84,64,64
312,3.2032523155212402,64,64,84,64,64
313,3.2112531661987305,64,64,84,64,64
314,3.219533681869507,64,64,84,64,64
315,3.2356045246124268,64,64,84,64,64
316,3.244534969329834,64,64,84,64,64
317,3.252533197402954,64,64,84,64,64
318,3.260544538497925,64,64,78,58,64
319,3.2766079902648926,64,64,78,58,64
320,3.2855465412139893,64,64,78,58,64
321,3.2926878929138184,64,64,78,58,64
322,3.3017385005950928,64,64,78,58,64
323,3.318373441696167,64,64,78,58,64
324,3.3256397247314453,64,64,78,58,64
325,3.334594488143921,64,64,78,58,64
326,3.3425939083099365,64,64,78,58,64
327,3.3586373329162598,64,64,78,58,64
328,3.366594076156616,64,64,78,58,64
329,3.3746495246887207,64,64,78,58,64
330,3.383594512939453,64,64,78,58,64
331,3.3996078968048096,64,64,78,58,64
332,3.407679557800293,64,64,78,58,64
333,3.4161930084228516,64,64,78,58,64
334,3.4242241382598877,64,64,78,58,64
335,3.4411935806274414,64,64,78,58,64
336,3.449193239212036,64,64,78,58,64
337,3.4571938514709473,64,64,78,58,64
338,3.4653031826019287,64,64,78,58,64
339,3.4824047088623047,64,64,78,58,64
340,3.4894986152648926,64,64,78,58,64
341,3.497462511062622,64,64,78,58,64
342,3.506620168685913,64,64,78,58,64
343,3.522366523742676,64,64,78,58,64
344,3.5302939414978027,64,64,78,58,64
345,3.539288282394409,64,64,78,58,64
346,3.5473008155822754,64,64,78,58,64
347,3.563288688659668,64,64,78,58,64
348,3.5722880363464355,64,64,78,58,64
349,3.5799553394317627,64,64,78,58,64
350,3.5877883434295654,64,64,78,58,64
351,3.6047425270080566,64,64,78,58,64
352,3.612356185913086,64,64,78,58,64
353,3.62135910987854,64,64,78,58,64
354,3.637408971786499,64,64,78,58,64
355,3.645367383956909,64,64,78,58,64
356,3.6534321308135986,64,64,78,58,64
357,3.6616201400756836,64,64,78,58,64
358,3.6787123680114746,64,64,78,58,64
359,3.686710834503174,64,64,78,58,64
360,3.6947121620178223,64,64,78,58,64
361,3.7028098106384277,64,64,78,58,64
362,3.719414234161377,64,64,78,58,64
363,3.7274506092071533,64,64,78,58,64
364,3.7354533672332764,64,64,78,58,64
365,3.7438454627990723,64,64,78,58,64
366,3.7598602771759033,64,64,78,58,64
367,3.768165349960327,64,64,78,58,64
368,3.7761497497558594,64,64,78,58,64
369,3.785097360610962,64,64,78,58,64
370,3.8011412620544434,64,64,78,58,64
371,3.809767007827759,64,64,78,58,64
372,3.8174448013305664,64,64,78,58,64
373,3.8255245685577393,64,64,78,58,64
374,3.8425464630126953,64,64,78,58,64
375,3.8505454063415527,64,64,78,58,64
376,3.8585445880889893,64,64,78,58,64
377,3.8665452003479004,64,64,78,58,64
378,3.8825783729553223,64,64,78,58,64
379,3.890817880630493,64,64,78,58,64
380,3.899827480316162,64,64,78,58,64
381,3.90789794921875,64,64,78,58,64
382,3.9236366748809814,64,64,78,58,64
383,3.9326868057250977,64,64,78,58,64
384,3.940681219100952,64,64,78,58,64
385,3.9486846923828125,64,64,78,58,64
386,3.96490478515625,64,64,78,58,64
387,3.9735069274902344,64,64,78,58,64
388,3.9815027713775635,64,64,78,58,64
389,3.989579916000366,64,64,78,58,64
390,4.005604028701782,64,64,78,58,64
391,4.013620138168335,64,64,78,58,64
392,4.022684335708618,64,64,78,58,64
393,4.030685901641846,64,64,78,58,64
394,4.046894311904907,64,64,78,58,64
395,4.054924249649048,64,64,78,58,64
396,4.062925338745117,64,64,78,58,64
397,4.071860313415527,64,64,74,50,64
398,4.087979078292847,64,64,74,50,64
399,4.096070766448975,64,64,74,50,64
400,4.10408091545105,64,64,74,50,64
401,4.1125853061676025,64,64,74,50,64
402,4.128758907318115,64,64,74,50,64
403,4.137703895568848,64,64,74,50,64
404,4.1458258628845215,64,64,74,50,64
405,4.153819561004639,64,64,74,50,64
406,4.1698291301727295,64,64,74,50,64
407,4.1779303550720215,64,64,74,50,64
408,4.186088800430298,64,64,74,50,64
409,4.194157838821411,64,64,74,50,64
410,4.2102296352386475,64,64,74,50,64
411,4.2188475131988525,64,64,74,50,64
412,4.226897239685059,64,64,74,50,64
413,4.2348597049713135,64,64,74,50,64
414,4.251837491989136,64,64,74,50,64
415,4.259847640991211,64,64,74,50,64
416,4.2678382396698,64,64,74,50,64
417,4.27583909034729,64,64,74,50,64
418,4.2928383350372314,64,64,74,50,64
419,4.300901889801025,64,64,74,50,64
420,4.308900356292725,64,64,74,50,64
421,4.317009687423706,64,64,74,50,64
422,4.333971977233887,64,64,74,50,64
423,4.341971397399902,64,64,74,50,64
424,4.349971055984497,64,64,74,50,64
425,4.358038663864136,64,64,74,50,64
426,4.374974727630615,64,64,74,50,64
427,4.382972002029419,64,64,74,50,64
428,4.390985488891602,64,64,74,50,64
429,4.3992063999176025,64,64,74,50,64
430,4.415878534317017,64,64,74,50,64
431,4.423877477645874,64,64,74,50,64
432,4.431879758834839,64,64,74,50,64
433,4.439936637878418,64,64,74,50,64
434,4.4568772315979,64,64,74,50,64
435,4.464988708496094,64,64,74,50,64
436,4.473161697387695,64,64,74,50,64
437,4.481281042098999,64,64,74,50,64
438,4.4972827434539795,64,64,74,50,64
439,4.505317211151123,64,64,74,50,64
440,4.513792991638184,64,64,74,50,64
441,4.522008180618286,64,64,74,50,64
442,4.538425445556641,64,64,74,50,64
443,4.546383857727051,64,64,74,50,64
444,4.555382251739502,64,64,74,50,64
445,4.571377754211426,64,64,74,50,64
446,4.579596996307373,64,64,74,50,64
447,4.5876030921936035,64,64,74,50,64
448,4.595628023147583,64,64,74,50,64
449,4.61193323135376,64,64,74,50,64
450,4.6200714111328125,64,64,74,50,64
451,4.6280951499938965,64,64,74,50,64
452,4.637021064758301,64,64,74,50,64
453,4.653094530105591,64,64,74,50,64
454,4.661076545715332,64,64,74,50,64
455,4.6700217723846436,64,64,74,50,64
456,4.678021669387817,64,64,74,50,64
457,4.69405722618103,64,64,74,50,64
458,4.702123403549194,64,64,74,50,64
459,4.7101874351501465,64,64,74,50,64
460,4.718683242797852,64,64,74,50,64
461,4.735678672790527,64,64,74,50,64
462,4.743696689605713,64,64,74,50,64
463,4.751680135726929,64,64,74,50,64
464,4.759679555892944,64,64,74,50,64
465,4.775738477706909,64,64,74,50,64
466,4.78374171257019,64,64,74,50,64
467,4.7927539348602295,64,64,74,50,64
468,4.800758361816406,64,64,74,50,64
469,4.817454814910889,64,64,74,50,64
470,4.825454950332642,64,64,74,50,64
471,4.833455562591553,64,64,74,50,64
472,4.841501235961914,64,64,74,50,64
473,4.858449220657349,64,64,74,50,64
474,4.866466522216797,64,64,74,50,64
475,4.8746724128723145,64,64,74,50,64
476,4.882681608200073,64,64,64,44,64
477,4.89889121055603,64,64,64,44,64
478,4.907896280288696,64,64,64,44,64
479,4.915437459945679,64,64,64,44,64
480,4.923440456390381,64,64,64,44,64
481,4.939494848251343,64,64,64,44,64
482,4.948436498641968,64,64,64,44,64
483,4.95644211769104,64,64,64,44,64
484,4.964440584182739,64,64,64,44,64
485,4.980438232421875,64,64,64,44,64
486,4.988490581512451,64,64,64,44,64
487,4.997442007064819,64,64,64,44,64
488,5.005440711975098,64,64,64,44,64
489,5.0219550132751465,64,64,64,44,64
490,5.029955148696899,64,64,64,44,64
491,5.037999153137207,64,64,64,44,64
492,5.046957969665527,64,64,64,44,64
493,5.062953233718872,64,64,64,44,64
494,5.07132887840271,64,64,64,44,64
495,5.0793280601501465,64,64,64,44,64
496,5.087329149246216,64,64,64,44,64
497,5.103407621383667,64,64,64,44,64
498,5.111405849456787,64,64,64,44,64
499,5.119713544845581,64,64,64,44,64
500,5.1279497146606445,64,64,64,44,64
501,5.145002126693726,64,64,64,44,64
502,5.153191566467285,64,64,64,44,64
503,5.161190748214722,64,64,64,44,64
504,5.169188737869263,64,64,64,44,64
505,5.1861913204193115,64,64,64,44,64
506,5.194379091262817,64,64,64,44,64
507,5.202463626861572,64,64,64,44,64
508,5.210467100143433,64,64,64,44,64
509,5.226626873016357,64,64,64,44,64
510,5.234667062759399,64,64,64,44,64
511,5.242669582366943,64,64,64,44,64
512,5.250756740570068,64,64,64,44,64
513,5.267780780792236,64,64,64,44,64
514,5.275787353515625,64,64,64,44,64
515,5.28391432762146,64,64,64,44,64
516,5.291888952255249,64,64,64,44,64
517,5.308947324752808,64,64,64,44,64
518,5.3165154457092285,64,64,64,44,64
519,5.324513912200928,64,64,64,44,64
520,5.332517147064209,64,64,64,44,64
521,5.349515199661255,64,64,64,44,64
522,5.357579469680786,64,64,64,44,64
523,5.365515947341919,64,64,64,44,64
524,5.373576641082764,64,64,64,44,64
525,5.390515089035034,64,64,64,44,64
526,5.39852237701416,64,64,64,44,64
527,5.406755685806274,64,64,64,44,64
528,5.415226697921753,64,64,64,44,64
529,5.431323051452637,64,64,64,44,64
530,5.439464330673218,64,64,64,44,64
531,5.447409391403198,64,64,64,44,64
532,5.456409215927124,64,64,64,44,64
533,5.472409009933472,64,64,64,44,64
534,5.480458498001099,64,64,64,44,64
535,5.488473892211914,64,64,64,44,64
536,5.497403860092163,64,64,64,44,64
537,5.512494802474976,64,64,64,44,64
538,5.521064281463623,64,64,64,44,64
539,5.530019283294678,64,64,64,44,64
540,5.538025617599487,64,64,64,44,64
541,5.554110765457153,64,64,64,44,64
542,5.562246799468994,64,64,64,44,64
543,5.5711891651153564,64,64,64,44,64
544,5.57920241355896,64,64,64,44,64
545,5.594876527786255,64,64,64,44,64
546,5.602827072143555,64,64,64,44,64
547,5.6118316650390625,64,64,64,44,64
548,5.619277238845825,64,64,64,44,64
549,5.636378049850464,64,64,64,44,64
550,5.644530773162842,64,64,64,44,64
551,5.652530670166016,64,64,64,44,64
552,5.660589933395386,64,64,64,44,64
553,5.676751375198364,64,64,64,44,64
554,5.685815095901489,64,64,64,44,64
555,5.693560600280762,64,64,64,44,64
556,5.701632976531982,64,64,50,58,64
557,5.717831373214722,64,64,50,58,64
558,5.72584867477417,64,64,50,58,64
559,5.734772682189941,64,64,50,58,64
560,5.742770671844482,64,64,50,58,64
561,5.758842468261719,64,64,50,58,64
562,5.767771005630493,64,64,50,58,64
563,5.774991273880005,64,64,50,58,64
564,5.783924579620361,64,64,50,58,64
565,5.799986124038696,64,64,50,58,64
566,5.807973861694336,64,64,50,58,64
567,5.81646203994751,64,64,50,58,64
568,5.824493408203125,64,64,50,58,64
569,5.840537071228027,64,64,50,58,64
570,5.849464654922485,64,64,50,58,64
571,5.85746431350708,64,64,50,58,64
572,5.865472316741943,64,64,50,58,64
573,5.881728649139404,64,64,50,58,64
574,5.889767408370972,64,64,50,58,64
575,5.8987226486206055,64,64,50,58,64
576,5.9067254066467285,64,64,50,58,64
577,5.923249006271362,64,64,50,58,64
578,5.931250810623169,64,64,50,58,64
579,5.940256595611572,64,64,50,58,64
580,5.956255674362183,64,64,50,58,64
581,5.964260101318359,64,64,50,58,64
582,5.972257137298584,64,64,50,58,64
583,5.980281114578247,64,64,50,58,64
584,5.996293067932129,64,64,50,58,64
585,6.004334211349487,64,64,50,58,64
586,6.0124123096466064,64,64,50,58,64
587,6.020934343338013,64,64,50,58,64
588,6.037994623184204,64,64,50,58,64
589,6.046091794967651,64,64,50,58,64
590,6.054173469543457,64,64,50,58,64
591,6.062170505523682,64,64,50,58,64
592,6.07820987701416,64,64,50,58,64
593,6.086224317550659,64,64,50,58,64
594,6.095172166824341,64,64,50,58,64
595,6.103179454803467,64,64,50,58,64
596,6.119622230529785,64,64,50,58,64
597,6.12763524055481,64,64,50,58,64
598,6.135666131973267,64,64,50,58,64
599,6.1437602043151855,64,64,50,58,64
600,6.160696268081665,64,64,50,58,64
601,6.168819427490234,64,64,50,58,64
602,6.17701530456543,64,64,50,58,64
603,6.185016393661499,64,64,50,58,64
604,6.201090335845947,64,64,50,58,64
605,6.210018873214722,64,64,50,58,64
606,6.218165636062622,64,64,50,58,64
607,6.2261669635772705,64,64,50,58,64
608,6.242281913757324,64,64,50,58,64
609,6.250328302383423,64,64,50,58,64
610,6.258431673049927,64,64,50,58,64
611,6.267394542694092,64,64,50,58,64
612,6.283488512039185,64,64,50,58,64
613,6.291487216949463,64,64,50,58,64
614,6.29952597618103,64,64,50,58,64
615,6.307587623596191,64,64,50,58,64
616,6.324140787124634,64,64,50,58,64
617,6.332097053527832,64,64,50,58,64
618,6.34108829498291,64,64,50,58,64
619,6.357089042663574,64,64,50,58,64
620,6.3650829792022705,64,64,50,58,64
621,6.373193025588989,64,64,50,58,64
622,6.3810834884643555,64,64,50,58,64
623,6.398103952407837,64,64,50,58,64
624,6.4061572551727295,64,64,50,58,64
625,6.414177417755127,64,64,50,58,64
626,6.422372579574585,64,64,50,58,64
627,6.439316272735596,64,64,50,58,64
628,6.4472973346710205,64,64,50,58,64
629,6.455307245254517,64,64,50,58,64
630,6.463323593139648,64,64,50,58,64
631,6.480448246002197,64,64,50,58,64
632,6.488439321517944,64,64,50,58,64
633,6.496433973312378,64,64,50,58,64
634,6.504557132720947,64,64,44,64,64
635,6.5212719440460205,64,64,44,64,64
636,6.5293660163879395,64,64,44,64,64
637,6.537364482879639,64,64,44,64,64
638,6.54540228843689,64,64,44,64,64
639,6.562366247177124,64,64,44,64,64
640,6.570364475250244,64,64,44,64,64
641,6.578364372253418,64,64,44,64,64
642,6.586416959762573,64,64,44,64,64
643,6.603412866592407,64,64,44,64,64
644,6.611412286758423,64,64,44,64,64
645,6.619634389877319,64,64,44,64,64
646,6.6276350021362305,64,64,44,64,64
647,6.643678665161133,64,64,44,64,64
648,6.65243673324585,64,64,44,64,64
649,6.660447120666504,64,64,44,64,64
650,6.668558597564697,64,64,44,64,64
651,6.684711217880249,64,64,44,64,64
652,6.692749738693237,64,64,44,64,64
653,6.700683116912842,64,64,44,64,64
654,6.708683013916016,64,64,44,64,64
655,6.725203275680542,64,64,44,64,64
656,6.7341954708099365,64,64,44,64,64
657,6.742192268371582,64,64,44,64,64
658,6.759198188781738,64,64,44,64,64
659,6.767215728759766,64,64,44,64,64
660,6.775192022323608,64,64,44,64,64
661,6.783193111419678,64,64,44,64,64
662,6.7994043827056885,64,64,44,64,64
663,6.807410478591919,64,64,44,64,64
664,6.815915584564209,64,64,44,64,64
665,6.8239781856536865,64,64,44,64,64
666,6.840109825134277,64,64,44,64,64
667,6.8491692543029785,64,64,44,64,64
668,6.857159376144409,64,64,44,64,64
669,6.865151405334473,64,64,44,64,64
670,6.881290435791016,64,64,44,64,64
671,6.889416694641113,64,64,44,64,64
672,6.897392511367798,64,64,44,64,64
673,6.905394792556763,64,64,44,64,64
674,6.921931266784668,64,64,44,64,64
675,6.929933309555054,64,64,44,64,64
676,6.938931465148926,64,64,44,64,64
677,6.955951690673828,64,64,44,64,64
678,6.963931560516357,64,64,44,64,64
679,6.971953630447388,64,64,44,64,64
680,6.980065107345581,64,64,44,64,64
