Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
121,0,-0.42853,-3.04301,0.244144,-921.094,1483.71,-67.1063
122,0,-0.428689,-3.04362,0.244122,-921.125,1483.72,-67.188
123,0,-0.42757,-3.04337,0.244118,-921.128,1483.68,-67.1292
124,0,-0.428338,-3.04366,0.244429,-921.116,1483.7,-67.1263
125,0,-0.428427,-3.04302,0.244331,-921.115,1483.7,-67.1488
126,0,-0.427651,-3.04332,0.244264,-921.133,1483.67,-67.1377
127,0,-0.428542,-3.04405,0.243873,-921.144,1483.69,-67.1915
128,0,-0.427825,-3.04322,0.243901,-921.097,1483.71,-67.102
129,0,-0.428613,-3.04308,0.243898,-921.098,1483.74,-67.1423
130,0,-0.427574,-3.0437,0.244257,-921.122,1483.69,-67.1518
131,0,-0.428599,-3.04456,0.244367,-921.121,1483.71,-67.17
132,0,-0.428417,-3.04388,0.243647,-921.033,1483.66,-67.1051
133,0,-0.418248,-3.04368,0.245026,-921.013,1483.46,-67.1488
134,0,-0.43893,-3.04414,0.244121,-920.83,1483.71,-67.1416
135,0,-0.433465,-3.04246,0.245232,-920.936,1483.48,-67.1574
136,0,-0.426538,-3.0417,0.259273,-921.253,1483.79,-67.31
137,0,-0.443499,-3.04105,0.242241,-921.13,1483.44,-67.2243
138,0,-0.448042,-3.04426,0.241824,-920.9,1483.51,-67.1377
139,0,-0.441394,-3.04273,0.241565,-920.853,1483.51,-67.1203
140,0,-0.432671,-3.04207,0.242003,-920.943,1483.48,-67.0555
141,0,-0.432319,-3.04207,0.241254,-921.051,1483.5,-67.1196
142,0,-0.440066,-3.04343,0.239407,-921.119,1483.57,-67.2624
143,0,-0.439733,-3.04375,0.240989,-920.98,1483.5,-67.215
144,0,-0.437444,-3.04353,0.241376,-920.909,1483.49,-67.1367
145,0,-0.435911,-3.04104,0.242494,-920.966,1483.51,-67.0926
146,0,-0.436948,-3.04226,0.241854,-920.964,1483.49,-67.1398
147,0,-0.437,-3.04339,0.241692,-920.988,1483.51,-67.183
148,0,-0.437901,-3.0426,0.241444,-920.982,1483.53,-67.1922
149,0,-0.436903,-3.04197,0.242528,-920.938,1483.52,-67.133
150,0,-0.437983,-3.04142,0.241633,-920.988,1483.54,-67.1255
151,0,-0.437362,-3.04319,0.24183,-920.957,1483.49,-67.1788
152,0,-0.438384,-3.04202,0.241296,-920.976,1483.52,-67.1977
153,0,-0.437883,-3.04256,0.242685,-920.923,1483.5,-67.1423
154,0,-0.437803,-3.04192,0.241978,-920.996,1483.52,-67.1605
155,0,-0.437447,-3.04218,0.242638,-920.988,1483.43,-67.1222
156,0,-0.437277,-3.04193,0.242511,-920.989,1483.47,-67.1313
157,0,-0.438842,-3.04231,0.241993,-920.956,1483.51,-67.1495
158,0,-0.438359,-3.04272,0.241784,-920.955,1483.5,-67.1375
159,0,-0.438344,-3.04286,0.242243,-921.02,1483.49,-67.2065
160,0,-0.438633,-3.04375,0.242132,-920.977,1483.48,-67.184
