Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
151,0,-0.908328,0.36939,2.85773,712.502,-8.53012,1774.65
152,0,-0.914345,0.371153,2.85359,722.949,-15.543,1750.49
153,0,-0.925704,0.374928,2.84915,732.793,-22.8137,1726.15
154,0,-0.932722,0.379971,2.84506,742.423,-30.33,1701.48
155,0,-0.934065,0.377139,2.84455,751.725,-37.987,1676.63
156,0,-0.9443,0.383155,2.83982,760.617,-45.7488,1651.61
157,0,-0.645268,3.04609,0.0925209,794.812,-79.9906,1624
158,0,-0.650976,3.04767,0.102102,802.573,-88.5687,1598.8
159,0,-0.662034,3.04968,0.109944,809.757,-98.2279,1573.42
160,0,-0.6744,3.05472,0.105228,816.354,-108.981,1547.99
161,0,-0.683694,3.06053,0.123192,823.278,-117.837,1521.82
162,0,-0.692243,3.05882,0.136603,830.108,-126.424,1495.58
163,0,-0.701108,3.05964,0.145807,836.217,-136.545,1469.31
164,0,-0.709885,3.0727,0.141113,841.275,-148.473,1443.17
165,0,-0.716747,3.0727,0.157443,847.581,-157.135,1417.97
166,0,-0.725466,3.08873,0.188118,853.253,-168.337,1394.79
167,0,-0.738336,3.08881,0.213947,859.177,-176.746,1373.39
168,0,-0.747281,3.10254,0.147615,862.584,-195.022,1356.04
169,0,-0.75382,3.10573,0.145032,867.829,-206.257,1339.11
170,0,-0.759249,3.10734,0.145435,873.222,-217.606,1323.86
171,0,-0.767763,3.1104,0.141091,878.665,-229.322,1310.37
172,0,-0.773847,3.11424,0.13415,884.396,-240.913,1298.35
173,0,-0.778258,3.11544,0.129224,890.496,-252.268,1287.46
174,0,-0.780807,3.11935,0.123532,896.886,-263.621,1277.75
175,0,-0.799148,3.12857,0.157323,903.101,-275.658,1269.3
176,0,-0.751426,3.12919,0.164889,912.119,-283.192,1260.23
177,0,-0.74003,3.13152,0.156488,919.887,-293.162,1252.75
178,0,-0.734452,3.13066,0.151356,927.453,-303.439,1246.42
179,0,-0.728568,3.13218,0.145477,935.169,-313.72,1240.49
