Objects
367,0,-1.01477,0.0628865,0.336432,308.593,365.113,473.5
368,0,-1.01693,0.0658923,0.336496,309.433,365.841,472.968
369,0,-1.01896,0.0655804,0.33875,310.34,366.493,472.499
370,0,-1.0206,0.0672293,0.335129,311.173,367.127,472.118
371,0,-1.02244,0.0685131,0.333861,311.949,367.333,471.896
372,0,-1.02148,0.0687222,0.333474,312.622,367.317,471.667
373,0,-1.02182,0.0694357,0.331655,313.237,367.178,471.493
374,0,-1.02078,0.0669799,0.33701,313.805,366.617,471.477
375,0,-1.01896,0.064175,0.343216,314.113,365.588,471.636
376,0,-1.01857,0.062922,0.34274,314.672,365.505,471.484
377,0,-1.0171,0.0600331,0.344035,315.191,365.202,471.4
378,0,-1.01712,0.0615762,0.340222,315.717,365.445,471.226
379,0,-1.01453,0.0563237,0.342879,316.207,364.561,471.36
380,0,-1.0133,0.0529549,0.349229,316.733,364.251,471.347
381,0,-1.0199,0.0618698,0.340412,317.265,365.409,471.347
382,0,-1.02062,0.0644174,0.337425,317.493,365.424,471.494
383,0,-1.02338,0.0672858,0.333344,317.829,365.745,471.608
384,0,-1.02277,0.0680358,0.332387,318.024,365.373,471.902
385,0,-1.02012,0.0663443,0.333891,318.033,364.39,472.378
386,0,-1.02296,0.0683061,0.331524,318.556,364.73,472.584
387,0,-1.02267,0.066872,0.332714,318.801,364.302,472.929
388,0,-1.02379,0.0665075,0.333199,319.046,364.124,472.847
389,0,-1.02129,0.0637149,0.335832,318.857,362.956,471.476
390,0,-1.01815,0.0635227,0.341082,319.006,362.655,467.185
391,0,-1.02639,0.0659332,0.327583,320.229,363.571,459.407
392,0,-1.02693,0.0710821,0.333577,321.226,363.23,447.428
393,0,-1.03036,0.0703746,0.324799,322.11,362.475,431.776
394,0,-1.03802,0.0701955,0.343153,323.886,363.126,411.017
395,0,-1.03917,0.0730829,0.330756,324.945,361.62,388.264
396,0,-1.04696,0.0727155,0.334274,326.31,361.352,362.151
397,0,-1.06552,0.0769937,0.336083,328.338,360.967,334.618
398,0,-1.09739,0.0879212,0.325493,330.095,358.719,308.095
399,0,-1.10817,0.0928147,0.320343,331.041,357.69,278.3
400,0,-1.12358,0.0927827,0.321693,332.537,357.463,248.103
401,0,-1.13341,0.0964409,0.317505,333.956,356.714,217.891
402,0,-1.13993,0.0954798,0.311762,336.024,356.592,187.931
403,0,-1.14667,0.100476,0.313334,337.189,356.007,158.451
404,0,-1.1507,0.105968,0.312906,338.177,356.066,129.521
405,0,-1.17308,0.104891,0.313194,339.731,355.943,103.901
406,0,-1.17666,0.107738,0.30457,340.955,355.194,79.0502
407,0,-1.19026,0.111297,0.315028,341.359,354.728,56.34
408,0,-1.23311,0.113648,0.305552,339.018,349.07,66.2338
409,0,-1.25585,0.116698,0.317847,337.331,344.711,75.1386
410,0,-1.28817,0.112653,0.307649,335.222,339.25,83.5546
411,0,-1.31647,0.112589,0.30674,333.11,334.713,87.2072
412,0,-1.32198,0.111832,0.306281,330.887,329.98,85.1745
413,0,-1.30269,0.111614,0.30189,328.81,325.074,76.3129
414,0,-1.24291,0.115482,0.303441,328.642,320.407,63.1891
415,0,-1.21539,0.129558,0.325236,332.658,316.99,63.1889
416,0,-1.19015,0.121582,0.403602,337.343,318.842,55.2974
417,0,-1.1899,0.12088,0.404855,337.838,319.413,55.6029
418,0,-1.18038,0.120346,0.388442,336.87,320.052,55.627
419,0,-1.18891,0.120101,0.382693,335.929,319.519,56.5229
420,0,-1.17665,0.12239,0.384545,337.037,319.454,55.6077
421,0,-1.18189,0.123688,0.373543,336.373,319.004,56.2957
422,0,-1.18809,0.123381,0.36621,335.415,318.175,57.2764
423,0,-1.18324,0.127182,0.358513,335.393,317.446,57.2974
424,0,-1.1814,0.126945,0.357399,335.325,317.073,57.3404
425,0,-1.17969,0.126992,0.349693,334.945,316.203,57.8382
426,0,-1.18147,0.12666,0.352617,334.966,316.502,57.7809
427,0,-1.18264,0.126691,0.344708,334.479,316.066,58.1498
428,0,-1.18115,0.127019,0.341452,334.304,315.74,58.2874
429,0,-1.17936,0.126716,0.34161,334.386,315.591,58.2778
430,0,-1.17778,0.126167,0.344245,334.566,315.703,58.1137
431,0,-1.1799,0.1273,0.34141,334.44,315.675,58.201
432,0,-1.18033,0.126429,0.343566,334.481,315.786,58.202
433,0,-1.1796,0.126638,0.345389,334.586,315.999,58.1052
434,0,-1.17809,0.126106,0.341816,334.344,315.578,58.2153
435,0,-1.17836,0.126679,0.341598,334.41,315.619,58.2525
436,0,-1.17931,0.126993,0.341319,334.435,315.703,58.2279
437,0,-1.18101,0.127308,0.345205,334.594,316.131,58.074
438,0,-1.17995,0.127415,0.339951,334.326,315.6,58.3107
439,0,-1.17933,0.127187,0.339082,334.314,315.569,58.3401
440,0,-1.17902,0.127259,0.341255,334.458,315.748,58.2269
441,0,-1.17824,0.125982,0.343905,334.509,315.648,58.1734
442,0,-1.17816,0.125752,0.342355,334.439,315.55,58.2157
443,0,-1.17991,0.12593,0.345594,334.585,315.767,58.1467
444,0,-1.17831,0.125743,0.342589,334.436,315.616,58.203
445,0,-1.1792,0.126668,0.343496,334.545,315.806,58.1921
446,0,-1.17952,0.127419,0.342544,334.448,315.795,58.2271
447,0,-1.17736,0.125894,0.341071,334.434,315.518,58.2517
448,0,-1.17707,0.125771,0.341965,334.386,315.527,58.2698
449,0,-1.17811,0.127698,0.340571,334.404,315.578,58.2881
450,0,-1.17886,0.12622,0.343657,334.503,315.721,58.1305
451,0,-1.17955,0.12686,0.342313,334.463,315.633,58.2158
452,0,-1.17878,0.126825,0.34009,334.374,315.496,58.2902
453,0,-1.17921,0.126752,0.342089,334.422,315.645,58.2305
454,0,-1.17861,0.12591,0.344781,334.619,315.82,58.1179
455,0,-1.17797,0.125626,0.345345,334.581,315.739,58.1347
456,0,-1.17865,0.126085,0.343907,334.567,315.771,58.1446
457,0,-1.17719,0.126219,0.340553,334.369,315.406,58.2921
458,0,-1.17869,0.127058,0.340544,334.37,315.587,58.2833
459,0,-1.1783,0.125371,0.342833,334.415,315.559,58.2186
460,0,-1.17955,0.126107,0.343107,334.484,315.763,58.1827
461,0,-1.17841,0.12586,0.342059,334.413,315.593,58.2184
462,0,-1.18105,0.127592,0.342806,334.534,315.849,58.2155
463,0,-1.17939,0.127267,0.338677,334.327,315.491,58.3536
464,0,-1.1781,0.125428,0.343294,334.509,315.605,58.1791
465,0,-1.17936,0.125371,0.345859,334.643,315.803,58.1309
466,0,-1.17827,0.125667,0.340833,334.346,315.484,58.2767
467,0,-1.17891,0.126957,0.341167,334.43,315.695,58.2231
468,0,-1.17827,0.126092,0.345473,334.651,315.808,58.115
469,0,-1.17928,0.126603,0.343549,334.559,315.701,58.1957
470,0,-1.17867,0.127119,0.3407,334.373,315.511,58.298
471,0,-1.1795,0.127059,0.347803,334.79,316.187,57.9545
472,0,-1.1793,0.126513,0.341305,334.394,315.584,58.239
473,0,-1.17931,0.126987,0.340452,334.403,315.59,58.2897

