Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
164,0,-2.60239,-1.0822,-0.451261,-2088.79,-964.691,690.92
165,0,-2.59374,-1.09171,-0.427991,-2098.19,-1006.37,690.834
166,0,-2.59011,-1.09203,-0.410342,-2107.04,-1047.78,690.581
167,0,-2.62987,-1.1138,-0.433528,-2119.73,-1090.11,687.808
168,0,-2.6871,-1.11759,-0.459592,-2131.85,-1129.66,685.198
169,0,-2.74766,-1.09134,-0.478611,-2141.38,-1170.62,682.832
170,0,-2.76701,-1.13768,-0.464658,-2152.5,-1212.19,680.5
171,0,-2.80818,-1.12583,-0.479404,-2163.14,-1251.89,678.162
172,0,-2.80861,-1.18854,-0.473692,-2177.07,-1291.45,675.639
173,0,-2.832,-1.1782,-0.481836,-2187.98,-1329.45,673.691
174,0,-2.82285,-1.18248,-0.450488,-2197.39,-1366.35,672.682
175,0,-2.83231,-1.1956,-0.450354,-2209.99,-1400.88,670.566
176,0,-2.85107,-1.20219,-0.472217,-2223.8,-1433.1,667.933
177,0,-2.82902,-1.20001,-0.434948,-2232.79,-1464.72,667.22
178,0,-2.84974,-1.23085,-0.463178,-2247.24,-1495.77,663.602
179,0,-2.77729,-1.2276,-0.36583,-2252.33,-1524.32,664.901
180,0,-2.76761,-1.24513,-0.341038,-2263.19,-1552.19,662.905
181,0,-2.78047,-1.2424,-0.367714,-2275.69,-1576.92,660.337
182,0,-2.76327,-1.25305,-0.34484,-2285.81,-1601.16,658.866
183,0,-2.76935,-1.24484,-0.365358,-2297.27,-1622.4,656.51
184,0,-2.76362,-1.25338,-0.37853,-2308.38,-1643.31,654.061
185,0,-2.70397,-1.26007,-0.288734,-2314.5,-1663.93,654.385
186,0,-2.6745,-1.21828,-0.200293,-2317.73,-1679.86,654.411
187,0,-2.6666,-1.21723,-0.200907,-2328.51,-1696.48,652.414
188,0,-2.66439,-1.21809,-0.195392,-2338.7,-1711.79,650.207
189,0,-2.65409,-1.21971,-0.1896,-2348.54,-1726.04,648.385
190,0,-2.64956,-1.21812,-0.184598,-2358.35,-1738.88,646.543
191,0,-2.64278,-1.21688,-0.184154,-2367.93,-1750.76,644.748
192,0,-2.63308,-1.21719,-0.171801,-2376.64,-1761.69,643.213
193,0,-2.63332,-1.22043,-0.195001,-2387.15,-1771.52,640.989
194,0,-2.62234,-1.21684,-0.182556,-2395.02,-1780.59,639.508
195,0,-2.61293,-1.22097,-0.200173,-2405.03,-1789.06,637.715
196,0,-2.61968,-1.22044,-0.191937,-2412.97,-1796.31,635.329
197,0,-2.60271,-1.21752,-0.206158,-2421.64,-1803.19,634.173
198,0,-2.6079,-1.22327,-0.21321,-2430.47,-1809.4,631.829
199,0,-2.60944,-1.22466,-0.195234,-2437.32,-1815.02,629.861
200,0,-2.59316,-1.22242,-0.198739,-2444.84,-1820.51,628.711
201,0,-2.5986,-1.22129,-0.22832,-2454.13,-1824.73,626.684
202,0,-2.60104,-1.2267,-0.211588,-2460.67,-1829.24,624.641
203,0,-2.6042,-1.22354,-0.227563,-2468.61,-1832.68,622.726
204,0,-2.59254,-1.22132,-0.241038,-2476.38,-1836.27,621.651

